image_name,point_0_x,point_0_y,point_1_x,point_1_y,point_2_x,point_2_y,point_3_x,point_3_y,point_4_x,point_4_y,point_5_x,point_5_y,point_6_x,point_6_y,point_7_x,point_7_y,point_8_x,point_8_y,point_9_x,point_9_y,point_10_x,point_10_y,point_11_x,point_11_y,point_12_x,point_12_y,point_13_x,point_13_y,point_14_x,point_14_y,point_15_x,point_15_y,point_16_x,point_16_y,point_17_x,point_17_y,point_18_x,point_18_y,point_19_x,point_19_y,point_20_x,point_20_y
palm_101_keypoints,-0.0,0.0,-2.0103521666657684,2.9321199619441263,-4.3081504904480985,6.255399071679796,-4.5673363672185205,9.558884871500956,-2.693654674809259,12.550386013733188,-2.1328675691794916,10.311984657588926,-0.9302361725724608,14.183668766496996,0.35816852632932816,16.889576278920284,1.5419510869561044,18.819924057169416,0.1941658330383988,9.998114803765782,1.9868033137246006,14.640806968760213,2.983032764938129,17.252459202697626,4.364733887904431,19.56909260724549,2.5164862446707463,9.198830367347128,3.916096731862109,13.36003918575794,4.718176450023588,15.973576459611472,5.5145844794962615,18.004616390668488,4.737010749198449,7.915073946450065,5.840691696219274,11.593695663980498,6.245957928431325,13.337418081492103,6.75209200643611,15.468368410783356
palm_102_keypoints,-0.0,0.0,-2.789734504800728,2.826731794270529,-5.420652199485369,6.346477665181878,-5.373313257683853,10.189681814013369,-3.7567375441859605,13.152656185193361,-2.5195309519346814,10.369086925866846,-1.7876984556104638,14.472209201050088,-0.8865045664482829,17.494971596644053,0.22065991635479332,20.05374977213593,2.220446049250313e-15,10.0,0.9360937657418544,14.993868199243257,1.9588147354540038,18.09293521162546,3.156753100317712,21.04752994863554,2.2391961096100768,8.861918811070552,3.1979833458670868,13.954741150693359,3.954688479415109,16.80214300110219,4.688700142447973,19.550590711131473,4.866023675426456,8.051623858484467,5.4082751767054855,11.78140977147925,5.808288179862403,13.981470786344717,6.154699407909938,16.40212515095229
palm_103_keypoints,-0.0,0.0,-2.920276622271476,2.832768457926237,-5.55912724989193,6.383342055539716,-5.7228555939044945,10.22885174064151,-3.954253640250133,13.144600187070008,-2.5199108687055727,10.34768566841641,-2.116184965874993,14.564364320450593,-1.0754717746460765,17.656221276480878,0.02019264502987239,20.210900253436126,-1.554312234475219e-14,10.0,0.7053949886249672,15.14521189318314,1.6507875360679805,18.352612123502247,2.8821420148687036,21.213382530954885,2.0881466809871725,9.58723679514859,3.059342705381831,14.175250216201194,3.869029318979136,17.076393213936885,4.543025873451667,19.671444781175193,4.180794727288505,8.1103765818039,5.302246749195164,12.045502947406607,5.745232600757017,14.450006358436355,6.168009932568032,16.643443713943945
palm_104_keypoints,-0.0,0.0,-3.142369593960641,3.5197360925596093,-5.35600101138143,7.046916753094507,-5.213013869789307,10.434352837565795,-5.551705348818929,13.14966811435487,-2.4378289243417024,10.354477930160725,-1.936161850142084,14.220187236975502,-1.0191205995302894,17.115437185239653,-0.6648222872879719,19.553120062000296,1.6431300764452317e-14,9.999999999999998,1.095640464163155,14.629435518167458,1.6046060587569857,17.56658626636079,2.1841284555131537,20.187249977037958,2.223129140581949,9.564637370009946,3.0622662188122716,13.70493794996231,3.7331818347705483,16.213164200750356,4.0980858641418,18.752934819013866,3.97513652784615,8.55924670939114,5.148745795596964,11.943460370536314,5.461062393428923,13.973240495129936,5.558857821632118,15.921952944942092
palm_105_keypoints,-0.0,0.0,-3.001282435219886,2.7584005027506198,-5.080529757075107,6.333660550208412,-5.945203138461685,9.352430520221036,-5.456308843692623,12.557847620635364,-2.35584692468019,10.330349579078417,-1.8938276180378555,13.980298451342339,-1.3780583351420677,16.741183779907075,-0.9019728348214793,19.289643947208454,-6.217248937900877e-15,10.0,0.6872832349996001,14.267382464766373,1.1761775297686614,17.472799565180697,1.8646881913525983,19.981575949906887,1.851849424258682,9.324458574829237,2.47960698539549,13.273203297700585,3.015188186933427,16.14014076493229,3.431777986036667,18.37012363230335,3.8436290995047475,7.633668664720756,4.624286148042106,11.224091863121883,5.021034055857746,13.347862149861268,5.252043709178913,15.172836585993227
palm_106_keypoints,-0.0,0.0,-2.8776344923135535,2.6084029558319837,-5.313043157577428,6.829845930621907,-5.077653324030447,10.934123577265376,-3.553161520354532,14.416733960135513,-2.517674571955074,10.72299234298299,-1.6425629589504915,15.083826591781525,-0.35679734078666536,18.17370309858465,1.0999667477338693,20.837054170605914,-8.881784197001252e-15,10.0,1.488442033783946,15.547340080574351,2.5947308407664593,18.96115755367324,3.8720327054394676,21.948626464278583,2.5007678520972956,9.072012674866386,3.8530488404647567,14.21833801553301,4.52441629062316,17.358708212686235,5.281297563293704,20.28599256473684,4.882266791302082,7.947828719687369,5.74050395901152,12.103843399890208,6.446708834110138,14.416673422353849,6.751776617432596,16.865692388596468
palm_107_keypoints,-0.0,0.0,-2.0372543184951017,2.7501671166553,-3.788785645976041,5.989856657447999,-5.061999263013307,9.583720066247245,-7.311687962705843,11.62089849003903,-2.12802481151736,9.99772539823493,-1.7315848630865505,14.087699908698683,-0.8081936573745372,16.71613403902562,-0.07754896049866122,19.479628358179067,-5.773159728050814e-15,10.000000000000002,0.8170713388648538,14.77195507613296,1.3861139084425838,17.878577459110005,2.3982063579086548,20.387447534899096,1.842354898262403,9.512899759554903,2.539862182589418,14.19615359193381,2.9273788156416978,16.798045783789114,3.596092376676114,19.145195602070043,4.0854633351737695,8.859604010812127,4.893702626436489,12.143463175236388,5.172701009133877,14.016734285595819,5.29005907451595,16.23329463480633
palm_108_keypoints,-0.0,0.0,-2.297937024008871,2.5195936556944925,-4.1160347846631575,5.476877204161622,-5.433114419183155,9.330286665921808,-7.960475852526503,11.860428120954866,-2.528699648974223,10.001404669977031,-2.1977778841918236,14.698889045251674,-1.367194582225872,17.764104201875213,-0.31249008885907614,20.704162944920963,-2.2926105458509483e-14,10.0,0.7066368860171074,15.370007049306896,1.1048010677527151,19.02970565604259,1.9301151607398692,21.980310634863404,2.1792938259936623,9.899806851228092,2.531308062326203,15.056072027262015,2.897807345599237,18.027771041196466,3.483192620249156,20.759701900186908,4.217547775746007,9.231495059999963,5.085046811833443,13.099661640339345,5.179970751626554,15.164345288530301,5.290717953991009,17.573199559677814
palm_109_keypoints,-0.0,0.0,-2.734434682254944,2.1006326719281874,-4.766089820490502,5.342079423190527,-6.685509082582338,8.352659008030466,-9.7686639857488,10.112263954108146,-2.7608532590910855,9.801816438846481,-2.5917935948339523,14.512567247430333,-1.7529718393543663,17.49111376893792,-0.6842980767305791,20.4673534339396,-2.1219137558148304e-14,10.0,0.2906031973708215,15.283966629698565,1.137350525901244,18.952158021130668,1.9774989784708534,22.046147279234066,2.063383201104039,9.516463110630196,2.582515554027871,14.683014763854855,2.964282843900291,17.89672585493808,3.3420596538327287,20.766116820550646,4.583820867815267,8.797761651684764,5.66173920958229,12.57841968995113,6.031590446463892,14.75816578563919,6.52034335877559,17.28124607913379
palm_10_keypoints,-0.0,0.0,-2.5817601258293914,2.9685693421570285,-4.657211749669308,6.335322320978143,-5.343508568810364,9.811684549178075,-6.137700304334832,12.383403208341715,-2.091263307047603,10.1576569341929,-1.218243104426686,13.631569928553061,-0.5867436187926887,15.849846235529231,0.04487813249464434,18.068107960140704,-1.3322676295501878e-15,10.0,1.0390188528488573,14.096335863114751,1.69208565586778,16.49544307137551,2.3237074071551134,18.713704795986985,1.9576986392707596,9.491342656277052,2.8523106124072695,13.14608363544886,3.3933946473989725,15.375143601117493,3.74277124527394,17.535304508357378,4.042334563278724,8.508727786642016,4.488815127662292,11.483055679449224,4.773472835218426,13.100477893292195,4.898769146352227,14.920309991696442
